# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,X_96,X_97,X_98,X_99,y
786,4,5,3,1,2,4,3,0,2,5,5,4,6,2,5,-0.56914465,2.3712277999999998,-0.21073761,1.5308527,-0.27330237,2.7133701,-2.0180253,-0.63140501,-1.0438339,0.29537068,1.3955236999999998,-0.48930324,-0.5262255,2.0116592,0.022173601,0.37536479999999994,-0.7786755999999999,1.5308527,1.5821383999999998,-0.12993204,-0.26598807,1.7742471000000002,-1.6890923,-1.0164176999999999,0.23619121,-0.89723087,-2.0180253,0.35029305,-0.27862524,-0.49878165,-0.42610706,0.49263811,-2.3341657000000002,1.5308527,0.85508177,3,1,3,3,0,3,1,6,1,1,5,4,3,1,3,0.35029305,1.7478318,-0.50660809,1.7478318,-0.71094567,-0.49878165,0.16817956,2.7133701,0.08604448599999999,-1.2005691,-1.9621613000000002,0.16778815,-1.2005691,-1.6890923,2.0116592,-0.71094567,0.29453573,-0.21073761,0.94262608,-0.90256732,0.35029305,0.23619121,0.31869889,1.0568361000000002,1.5308527,0.5456503,-0.71094567,0.38715409,0.23619121,-1.3286321,0.059053453,-0.21073761,2.3712277999999998,-1.2005691,0.2153424,0
787,1,0,5,3,1,6,2,6,1,1,0,2,4,2,0,-0.28935359,2.5728476000000002,-1.3385194999999999,0.93765226,-0.78876521,2.1273883999999996,-0.28860266,-1.2908876,-1.9973758000000001,-0.32271427,0.61210025,1.6081131000000002,1.1752759,0.92573583,-0.37116988,0.36744549,0.42807243,0.93765226,-0.80110786,1.3440408000000001,-0.98920051,2.2014669,-0.56562735,-0.14966988,1.4866535,1.2042715,-0.28860266,1.2755219,0.16154859,-0.87177753,0.30426958,1.5661171999999999,-1.2046169,0.93765226,1.1907712,1,3,3,1,5,2,3,3,5,1,3,5,3,6,1,1.2755219,1.1548778,1.3126388,1.1548778,-1.757268,-0.87177753,0.62521612,2.1273883999999996,-1.8021633999999997,-1.4697248,-2.2511012000000004,-0.0058681862,-1.4697248,-0.56562735,0.92573583,-1.757268,1.0367364,-1.3385194999999999,1.1897306,-1.4240704,1.2755219,1.4866535,1.5137812,1.3053316000000001,0.93765226,0.77890275,-1.757268,-0.15515420000000002,1.4866535,0.53509128,-1.1078633,-1.3385194999999999,2.5728476000000002,-1.4697248,1.1887697,1
788,1,4,2,3,6,4,6,3,3,6,2,2,2,0,3,0.80903441,-0.57548302,0.23465638,-0.25192331,-1.6588487,-0.52348192,0.17543815,0.75612892,0.85422455,0.76012152,-0.18952972,0.30053656,1.3513066,-0.28038274,0.059968155999999995,1.2381038,-0.021498512,-0.25192331,1.6321655000000002,-1.6657165,-1.0588513000000002,-0.47629435,0.20042526,0.86900245,-0.26076071,0.90660286,0.17543815,-0.23307231,-0.046898548,0.17571243,0.41573858,0.75937602,0.34690576,-0.25192331,1.5320226000000001,5,4,3,0,2,2,3,6,5,1,3,2,4,6,4,-0.23307231,-0.30157311,-1.6205517,-0.30157311,0.33555249,0.17571243,-0.11402098,-0.52348192,-1.0133572,0.31899613,0.4963941,-0.98265766,0.31899613,0.20042526,-0.28038274,0.33555249,0.75654712,0.23465638,0.61532776,0.29258711,-0.23307231,-0.26076071,0.53448463,-0.28271762,-0.25192331,-0.10103644,0.33555249,-0.04081323,-0.26076071,0.73942339,-0.13007364,0.23465638,-0.57548302,0.31899613,-0.0056889908,1
789,3,4,6,3,5,4,6,2,3,1,2,1,6,0,0,-0.87077161,0.3106679,-1.54708,-0.78976497,-2.1140514,-0.76260827,2.3382055,-0.34711325,1.3307544,0.73570513,-1.0521688,1.1474611000000001,-0.3054732,-1.457309,-0.53818712,0.28030417,1.6407363999999998,-0.78976497,-1.0914059999999999,2.613791,-1.0580294,0.61080746,1.5134177,-0.48797397,1.7154088,0.17098561,2.3382055,1.2718113000000002,-0.50728019,-0.51793999,-1.1950665,-0.22761073,1.5123239,-0.78976497,-1.6578092,1,1,5,6,3,2,4,3,6,0,3,4,6,3,1,1.2718113000000002,-0.78625804,1.6414879,-0.78625804,-1.4428638,-0.51793999,0.62816741,-0.76260827,-1.4306073000000001,-0.38602797,-0.42423898,0.0016253717,-0.38602797,1.5134177,-1.457309,-1.4428638,-0.0012475341,-1.54708,-0.90562786,-0.72715373,1.2718113000000002,1.7154088,-0.27402425,0.35564337,-0.78976497,-0.0027618159000000002,-1.4428638,-1.448291,1.7154088,1.1515375,0.062365400999999994,-1.54708,0.3106679,-0.38602797,0.75621441,1
790,0,1,6,0,5,2,6,6,0,6,5,2,6,4,0,-1.4688671,1.7138946,-1.2524707,0.38944592,1.4057881,1.1516438,0.42577273,-0.59569084,-0.061722514000000006,-0.2516476,0.11447917,-1.8285311000000002,-1.9373572000000001,0.20803123,-0.37574383,1.9200201000000001,0.69900147,0.38944592,-0.24817422,-0.10961459999999999,-0.34476433,1.5563459,0.035142198,0.061232370999999994,1.3903299999999998,0.18400976,0.42577273,1.1407968000000002,-0.29180008,-0.6882064,-0.35783938,-0.90215629,-0.37070921,0.38944592,2.0512189999999997,1,1,1,6,1,0,3,6,6,0,4,5,6,6,1,1.1407968000000002,0.52823227,0.10449924,0.52823227,-1.4911089,-0.6882064,0.5604209,1.1516438,0.33040535,-1.033369,-1.53926,-1.3322553,-1.033369,0.035142198,0.20803123,-1.4911089,0.3701282,-1.2524707,0.43248916,-1.093233,1.1407968000000002,1.3903299999999998,1.1117264999999998,0.9211155000000001,0.38944592,-0.00067025477,-1.4911089,0.93121962,1.3903299999999998,0.21610381,-0.93253172,-1.2524707,1.7138946,-1.033369,-0.18490589999999998,1
791,6,2,2,4,6,3,2,5,2,1,2,1,0,2,3,0.6649869,1.8677038000000001,-0.042265765999999996,1.2864174,-0.02221837,2.2282341,-1.8014185,-0.20513299999999998,-0.77484556,-0.48260071,1.1997476999999999,0.012155398000000001,1.2493988,1.7246096000000002,0.061523317,-0.65874269,-0.75522903,1.2864174,1.3694997,1.9580372,0.47162369,1.3666831,-1.4716665,0.28315066,0.048879794000000004,-0.40184424,-1.8014185,0.17608938,-0.92167266,-0.35601456,1.7033876000000001,1.0474027,-1.9865528000000001,1.2864174,0.11869558,4,1,3,5,0,1,2,0,5,1,3,3,3,3,1,0.17608938,1.4593507,-1.3500083999999999,1.4593507,-0.45007789,-0.35601456,0.083112909,2.2282341,1.1095034,-0.92700678,-1.5318901000000003,0.94655712,-0.92700678,-1.4716665,1.7246096000000002,-0.45007789,-1.3778026,-0.042265765999999996,0.55849171,-0.66132979,0.17608938,0.048879794000000004,-0.45854197,0.81473579,1.2864174,1.5170347,-0.45007789,0.57107609,0.048879794000000004,-1.1666368999999999,-2.6788165,-0.042265765999999996,1.8677038000000001,-0.92700678,1.3064318000000001,0
792,1,6,4,4,5,3,3,1,4,1,4,4,0,1,3,0.32456384,-2.2781309,1.3807102,-0.70281532,-0.64334569,-1.7398276999999998,-0.079343655,0.17307044,0.34908963,2.0924061000000003,-0.38307173,0.53291894,0.10040484,-0.59826263,0.39827741,-1.0767358,-0.60328483,-0.70281532,0.15821838,-0.12231326,0.19190438,-1.9979756999999998,0.27762234,-2.4935575,-1.5331062,-0.24919339999999998,-0.079343655,-1.2871563,-0.01946571,0.83015332,-0.52782176,-0.67570765,0.83268223,-0.70281532,-1.3369346000000002,0,5,1,2,3,3,1,3,1,1,2,6,6,4,4,-1.2871563,-0.89195129,0.25782617,-0.89195129,1.7296490000000002,0.83015332,-0.63159205,-1.7398276999999998,1.4847745,1.3308018,2.0147501,-0.85500253,1.3308018,0.27762234,-0.59826263,1.7296490000000002,-0.25566469,1.3807102,-1.871882,1.3392950000000001,-1.2871563,-1.5331062,-0.25232867,-1.183753,-0.70281532,1.9368834,1.7296490000000002,-0.49389988,-1.5331062,-1.7815884999999998,-0.11424185,1.3807102,-2.2781309,1.3308018,-0.37909595,0
793,1,6,3,4,4,3,3,3,6,5,4,6,4,1,4,0.34153672,0.61227369,-0.64818058,0.008287490500000001,0.55582675,0.26369526,0.49594872,-0.24755571,0.11125339999999999,1.4935089,-0.12226727,-1.454043,0.32323318,-0.15303704,-0.20571816,0.015021048,0.47995812,0.008287490500000001,-0.20524837,-0.35924759999999994,1.1913614,0.60597739,0.24173806,1.5815668999999999,0.71922795,-1.5887101000000001,0.49594872,0.56950303,-0.24933947,-0.30565032,-0.97538447,-0.6443753000000001,0.10777248,0.008287490500000001,0.56778913,0,1,0,2,2,1,6,6,0,4,3,3,0,1,5,0.56950303,0.054575258,0.26547157,0.054575258,-0.71100507,-0.30565032,0.28028538,0.26369526,1.070359,-0.39938149,-0.57197224,0.6817618000000001,-0.39938149,0.24173806,-0.15303704,-0.71100507,-0.66240991,-0.64818058,-0.32047567,-0.47099377,0.56950303,0.71922795,1.1257342,0.35775352,0.008287490500000001,0.50710562,-0.71100507,-1.1027416,0.71922795,1.2202632,0.72842229,-0.64818058,0.61227369,-0.39938149,-2.4146945,0
794,1,5,0,6,5,4,6,5,2,2,4,4,4,1,4,1.6138252,-2.1437622000000003,1.5170972,-0.51939275,0.64690888,-1.4769233,-0.44776000000000005,0.97594286,0.7302907,0.26638312,-0.18343303,0.46446524,-0.18720303,-0.31628043,0.45235462,-0.75513065,-0.817535,-0.51939275,-0.20606846,0.31395378,0.88133861,-1.9343701000000002,0.012567056000000002,-0.34801971,-1.6841573,-0.24491635,-0.44776000000000005,-1.3869790000000002,-0.25708903,0.84607063,0.14381041,0.35870142,0.52292956,-0.51939275,-0.24686039999999998,1,5,1,2,2,1,2,6,4,2,4,4,0,0,5,-1.3869790000000002,-0.69380058,0.62486191,-0.69380058,1.8211201000000001,0.84607063,-0.68123188,-1.4769233,0.52494989,1.2850986999999998,1.9198800999999999,-0.13340019,1.2850986999999998,0.012567056000000002,-0.31628043,1.8211201000000001,0.77427163,1.5170972,-0.64857833,1.3475901000000001,-1.3869790000000002,-1.6841573,-0.52931331,-1.145067,-0.51939275,0.790615,1.8211201000000001,1.2187996,-1.6841573,-0.063190501,-0.027183612000000003,1.5170972,-2.1437622000000003,1.2850986999999998,1.1521059999999999,0
795,1,1,5,0,4,6,3,2,3,4,0,1,4,0,2,1.8632047999999999,-1.278484,0.58770176,-0.51639662,1.1469091999999999,-1.114104,0.27603077,-1.0506651000000002,-1.4023126000000001,0.10215399,-0.36709304,-0.24297635,0.0088189142,-0.54770101,0.15686719,-0.32214768,-0.12390998,-0.51639662,1.7965241000000003,0.55088856,0.92732936,-1.0746601,0.36946368,0.17539985,-0.6529041,-1.2581282,0.27603077,-0.57135591,-0.19141672,0.41013585,-0.59005142,-1.0664266000000002,0.69123738,-0.51639662,0.62727978,1,1,3,0,3,0,2,1,3,1,3,2,2,1,4,-0.57135591,-0.62560892,0.1825114,-0.62560892,0.80443374,0.41013585,-0.27979204,-1.114104,1.5142478000000001,0.71867126,1.1100855,1.2898532,0.71867126,0.36946368,-0.54770101,0.80443374,0.81712353,0.58770176,-0.38886222,0.67661278,-0.57135591,-0.6529041,-0.61708873,-0.6375706999999999,-0.51639662,0.84317557,0.80443374,-0.93953315,-0.6529041,-0.74929029,-0.36764338,0.58770176,-1.278484,0.71867126,-0.0340015,1
796,6,5,3,4,4,2,1,1,4,0,4,2,6,3,4,-0.32835135,-0.45709289,1.3021412,0.52711079,-1.2327105,0.40524174,-1.7717623,-1.7172657999999998,0.69449709,-0.22984707,0.75633435,-1.9057586,0.40457169,1.0409454,0.44495965,-0.64472388,-1.2967947,0.52711079,-0.26865249,-1.0491678,0.25968203,-0.6561375,-1.1146221,-0.33560275,-1.4440316,0.5371402,-1.7717623,-1.0853249,0.13674814,0.4719061,-0.40682739,-0.58211153,-1.0595326,0.52711079,1.8099761000000003,4,5,6,1,0,3,3,5,0,2,4,3,6,3,4,-1.0853249,0.50597459,-0.12976085,0.50597459,1.2576308999999999,0.4719061,-0.53565273,0.40524174,-1.4372628,0.42133294,0.5170251,-0.92804106,0.42133294,-1.1146221,1.0409454,1.2576308999999999,2.5998636000000004,1.3021412,0.027441125,0.67951775,-1.0853249,-1.4440316,0.54639752,-0.38403406,0.52711079,-0.05975156400000001,1.2576308999999999,-0.48686613,-1.4440316,-0.16778645,-1.3892229,1.3021412,-0.45709289,0.42133294,0.19989655,0
797,0,4,0,0,5,4,2,3,0,2,0,1,6,0,1,-0.29035962,-0.13186668,-0.51894639,-0.43099943,-0.90506327,-0.54138402,1.0211665,1.8052816999999999,-2.1873607999999995,-1.1106027,-0.50892441,0.23547142,0.023901408,-0.71287334,-0.19020628,-0.51891479,0.65194972,-0.43099943,0.22146669,0.40501058,-0.095193156,0.033469724,0.69977115,-0.076629635,0.57515404,-1.4805471000000001,1.0211665,0.40866407,-1.0568024,-0.13032713,0.8193935,0.91345965,0.76477868,-0.43099943,1.2532816,1,0,1,1,2,3,1,6,5,4,1,3,6,6,1,0.40866407,-0.45176930000000004,0.063085146,-0.45176930000000004,-0.43184464,-0.13032713,0.20233572,-0.54138402,1.0270313,-0.013119177,0.050736594,0.66844534,-0.013119177,0.69977115,-0.71287334,-0.43184464,-1.4270388999999999,-0.51894639,0.62511176,-0.16246300000000002,0.40866407,0.57515404,1.8398035,0.017077406,-0.43099943,-1.9646674,-0.43184464,-0.40490689,0.57515404,-0.64761203,0.42941369,-0.51894639,-0.13186668,-0.013119177,-0.29394184,1
798,0,6,5,4,5,5,3,2,0,6,5,5,4,2,0,-1.6581479,2.1708179,-0.80489794,1.0026103000000002,0.50800582,2.0337241,-0.79926257,-0.63544678,0.25238835,-0.53948017,0.780176,-0.40399085,-1.8170613000000002,1.1485542,-0.19762703,0.22744468,-0.010963964,1.0026103000000002,0.45137548,-0.80687453,-1.1667082,1.7766754,-0.84767274,1.0842428999999998,0.89465212,-0.92652184,-0.79926257,0.81442929,1.1506079,-0.63890871,-1.3973808,0.22902769,-1.4046283000000002,1.0026103000000002,-2.4552861,5,3,1,1,5,1,4,1,6,1,1,2,2,3,3,0.81442929,1.191214,0.5640255,1.191214,-1.1944618999999999,-0.63890871,0.39808754,2.0337241,-0.87735961,-1.1912238000000002,-1.8636508999999999,-0.31579557,-1.1912238000000002,-0.84767274,1.1485542,-1.1944618999999999,-0.33216076,-0.80489794,-1.1839018,-1.0715223999999999,0.81442929,0.89465212,1.3970061000000003,1.0549855,1.0026103000000002,-0.22335589,-1.1944618999999999,0.50247352,0.89465212,-1.4163196000000002,-0.45859076,-0.80489794,2.1708179,-1.1912238000000002,-0.63986458,1
799,4,5,4,4,2,2,1,3,2,0,5,1,6,3,4,-0.31803384,0.43881519,0.85529448,0.86616186,0.46547009,1.1601971000000002,-1.905227,-0.60004977,1.1285283000000002,-1.2096052,0.98512224,-0.93667521,-0.13600909,1.3851011,0.32256646,1.2953979,-1.1698093,0.86616186,0.21353524,0.51712999,0.87027423,0.10565687,-1.3335574,-0.5256128999999999,-0.94769228,-0.05683419,-1.905227,-0.65669645,-1.0457103,0.17407196,0.085389384,0.41702563,-1.5020315,0.86616186,0.10869057,4,3,6,2,3,3,3,0,1,3,3,4,3,1,1,-0.65669645,0.92098287,0.61832861,0.92098287,0.66281874,0.17407196,-0.32562035,1.1601971000000002,2.0010413000000002,-0.087552039,-0.264728,0.06110137,-0.087552039,-1.3335574,1.3851011,0.66281874,-1.0222629,0.85529448,0.35608696,0.19134618,-0.65669645,-0.94769228,-0.25427708,0.067752835,0.86616186,-1.4581946000000001,0.66281874,-0.37056481,-0.94769228,-0.56832326,-0.94142737,0.85529448,0.43881519,-0.087552039,0.13681744,0
800,1,6,5,3,5,6,3,2,5,2,1,1,6,0,0,0.5505479999999999,3.8388737,-2.4944519,1.0749342,0.71896439,2.8082896,0.42114937,-1.4649763999999998,2.7267954,-0.095978665,0.50911165,1.2811295,0.47742772,0.81806751,-0.7308981,-0.5912221999999999,1.209075,1.0749342,0.41806566,-2.3292213,0.2826893,3.4085725,-0.27622784,-0.94944566,2.769477,-0.68140223,0.42114937,2.3043826000000003,-0.0051845890999999995,-1.4488768,0.34166073,0.33875133,-1.2023446000000002,1.0749342,0.077374637,1,3,0,1,3,1,1,6,6,4,3,2,6,0,0,2.3043826000000003,1.3908943999999999,0.27538041,1.3908943999999999,-3.0636994,-1.4488768,1.1312396999999998,2.8082896,0.57760958,-2.2677943,-3.4135138999999994,-0.35208013,-2.2677943,-0.27622784,0.81806751,-3.0636994,-0.41862977,-2.4944519,-0.82333108,-2.3240943,2.3043826000000003,2.769477,1.4986624,2.0187266999999998,1.0749342,-0.063655403,-3.0636994,0.77852274,2.769477,-0.49870335,-0.9814736,-2.4944519,3.8388737,-2.2677943,1.4306809999999999,1
801,2,1,2,4,4,5,4,1,0,4,1,5,1,4,3,0.086114341,1.6296319,-0.16514465,1.0388416999999999,0.4808094,1.8498213,-1.3520968999999998,1.4475635,1.1205249,2.4355505,0.94256543,-0.39911343,-0.72569556,1.3595101,0.0080046628,0.62091503,-0.51184667,1.0388416999999999,0.21367903,0.21799691,-1.4263956,1.2244138999999998,-1.1376402,-0.18490878,0.18484361,1.1725003999999999,-1.3520968999999998,0.25712977,0.26941278,-0.34883984,-0.036176422,-0.046531304,-1.5798531,1.0388416999999999,-1.7211436999999998,3,3,0,6,5,1,4,6,3,5,2,4,6,1,3,0.25712977,1.1876280000000001,0.5075553,1.1876280000000001,-0.50664431,-0.34883984,0.12368557,1.8498213,0.60403809,-0.82815204,-1.3507348999999997,-0.88877004,-0.82815204,-1.1376402,1.3595101,-0.50664431,-0.79595286,-0.16514465,-0.093285051,-0.62843231,0.25712977,0.18484361,-0.71252572,0.7292166999999999,1.0388416999999999,-0.65305549,-0.50664431,-0.71839618,0.18484361,-0.24485698,0.82807319,-0.16514465,1.6296319,-0.82815204,-2.6287287,1
802,4,0,4,4,4,2,2,0,1,0,4,2,0,2,4,0.13127134,-1.8400884999999998,1.1717018,-0.5308676999999999,0.065017216,-1.3637327,-0.16082239,0.036525577000000004,-0.18154712,-0.73736795,-0.2635107,-1.2790096000000002,0.22025321,-0.41926547,0.34180770000000005,-0.66452704,-0.55206016,-0.5308676999999999,-1.6513080000000002,-1.4542873,0.11424377,-1.6278648999999998,0.15976369,0.63927897,-1.3009275,-0.76621761,-0.16082239,-1.0852257,1.4877352,0.68735242,-0.20441275,-0.54560854,0.6049952,-0.5308676999999999,0.39408378,0,1,1,5,0,2,6,3,0,2,3,3,6,0,4,-1.0852257,-0.68271005,-1.4787964,-0.68271005,1.4472367,0.68735242,-0.53267774,-1.3637327,-0.84439049,1.083415,1.6335642,-0.43658445,1.083415,0.15976369,-0.41926547,1.4472367,-1.6248365,1.1717018,1.5849965,1.1044053999999999,-1.0852257,-1.3009275,0.83439165,-0.96421156,-0.5308676999999999,0.99257828,1.4472367,-0.46384051,-1.3009275,0.72804395,1.0413028,1.1717018,-1.8400884999999998,1.083415,0.035581924,0
803,2,1,6,4,6,5,4,3,5,2,1,4,1,2,0,-0.59099275,-0.40801618,-1.0264520000000001,-0.95604789,-1.3585518,-1.2488863000000001,2.1674915,-0.026061163,1.0347552,-0.877043,-1.1038860000000001,0.18047112,0.79420447,-1.549716,-0.38225392,0.70662037,1.3528649,-0.95604789,1.6232757,0.54815284,0.56504075,-0.040674577,1.5038968000000001,-0.32323784,1.1374686,-0.53349335,2.1674915,0.79712879,0.25513493,-0.2307164,-0.28253144,0.44486631,1.6732387,-0.95604789,-2.6968554,4,0,3,3,5,1,4,6,0,0,2,5,2,1,4,0.79712879,-1.0108129000000001,0.17278132,-1.0108129000000001,-0.8216578000000001,-0.2307164,0.39498948,-1.2488863000000001,1.3886909,0.046604999,0.22071337,-0.6435491,0.046604999,1.5038968000000001,-1.549716,-0.8216578000000001,0.50820031,-1.0264520000000001,0.98539175,-0.27056104,0.79712879,1.1374686,-2.2717519,-0.02995328,-0.95604789,0.89203069,-0.8216578000000001,-0.92234201,1.1374686,0.26624137,-0.15178451,-1.0264520000000001,-0.40801618,0.046604999,-0.082290997,1
804,0,2,4,1,5,6,2,5,2,1,5,6,6,3,1,-1.241162,-2.7756124,1.9381438000000002,-0.68948968,0.070287614,-1.9314366000000003,-0.53502555,0.61386292,-0.37307317,-0.68787011,-0.25871248,2.0969653999999998,-1.5142388999999998,-0.43906122,0.57638641,-1.0818689,-1.0285578000000002,-0.68948968,1.7062824,1.001109,0.88650591,-2.498005,0.04606955,1.3148102,-2.1516088,0.087597416,-0.53502555,-1.7747172999999998,0.8164264,1.0876661,0.07947312200000001,-0.62810494,0.70828876,-0.68948968,0.31837187,1,1,0,1,2,3,6,6,5,4,2,4,0,3,3,-1.7747172999999998,-0.91573037,0.30320224,-0.91573037,2.33469,1.0876661,-0.87160545,-1.9314366000000003,0.31221678,1.6599383,2.482872,-0.07016399400000001,1.6599383,0.04606955,-0.43906122,2.33469,0.37862286,1.9381438000000002,0.26828275,1.7343179,-1.7747172999999998,-2.1516088,0.76762573,-1.4788321000000002,-0.68948968,-1.2259146,2.33469,1.3469532,-2.1516088,-0.36209939,0.86493117,1.9381438000000002,-2.7756124,1.6599383,-1.4993888000000002,0
805,1,6,4,1,2,2,6,0,2,5,4,6,2,1,3,0.75545227,-2.7798515,1.9313467,-0.69690205,-0.39846039,-1.9415662,-0.51913031,1.8412586,0.22287723,-0.53546772,-0.26703809,-0.34844687,2.3237978999999997,-0.4507822,0.57379214,0.58558994,-1.0189378,-0.69690205,-0.27872661,0.9770890999999999,0.12553053,-2.4993906000000004,0.057279240999999995,-0.68504295,-2.1440782000000005,-1.2975749,-0.51913031,-1.7695556000000001,0.12404096,1.0864209999999999,-1.2199376,1.0143671,0.72104552,-0.69690205,0.39858103,1,5,0,1,1,4,2,6,5,4,2,2,3,1,5,-1.7695556000000001,-0.9236483,-0.18733985,-0.9236483,2.3295886,1.0864209999999999,-0.8690443999999999,-1.9415662,-0.72380119,1.6610047,2.4855906,-0.78387214,1.6610047,0.057279240999999995,-0.4507822,2.3295886,1.1157788,1.9313467,0.86344608,1.7330566000000003,-1.7695556000000001,-2.1440782000000005,-0.74581098,-1.4796961000000002,-0.69690205,0.99005594,2.3295886,0.18287775,-2.1440782000000005,-0.09093228099999999,0.75717536,1.9313467,-2.7798515,1.6610047,1.8025474,0
806,0,4,5,2,1,2,6,1,0,4,2,1,6,6,0,0.43691271,0.06649567099999999,-1.2937108999999998,-0.7964087,0.78771275,-0.87153834,2.1491974,-0.11193671,-0.21827554,0.91087159,-1.0075726999999999,-0.75240637,0.21541073,-1.4020801,-0.45797176,-1.5192702,1.4552065,-0.7964087,-0.19540503,0.33644869,0.19158206,0.37042171,1.4228618,-1.7588641999999999,1.4342625,0.95483048,2.1491974,1.0488288000000001,0.19677632,-0.39757373,0.8818601999999999,-0.90095413,1.4754742,-0.7964087,1.9322945,3,4,0,3,1,1,2,1,0,4,4,3,2,0,0,1.0488288000000001,-0.81144516,-1.4679693999999999,-0.81144516,-1.1638681999999998,-0.39757373,0.51843422,-0.87153834,0.91714969,-0.22752741,-0.19670236,-0.6070376999999999,-0.22752741,1.4228618,-1.4020801,-1.1638681999999998,-1.0730508,-1.2937108999999998,-1.1188286,-0.54137615,1.0488288000000001,1.4342625,0.58542943,0.21370492,-0.7964087,-1.0079147,-1.1638681999999998,2.4522522,1.4342625,0.6638786999999999,0.36075911,-1.2937108999999998,0.06649567099999999,-0.22752741,0.48379767,1
807,2,4,5,3,1,5,4,1,0,4,5,4,2,4,0,0.10739702,1.1665584,-2.2190747,-0.62560955,1.1615287,-0.2217367,2.6305301,-1.034345,-0.52453774,0.47336235,-1.0328199,-0.80707496,0.38593698,-1.4061207,-0.74239751,0.85529444,2.0431755000000003,-0.62560955,0.18304266,-0.58944225,-0.92906923,1.3996073,1.5840902000000001,-0.30839027,2.4613007999999996,0.68568983,2.6305301,1.8790483,1.1006553,-0.8754788,-2.2205752,0.73747803,1.3828757,-0.62560955,1.7692385,1,0,1,0,1,1,3,1,3,4,2,2,3,1,4,1.8790483,-0.55355818,1.9461736,-0.55355818,-2.228832,-0.8754788,0.92659425,-0.2217367,-0.93593676,-0.90907998,-1.1980391000000001,1.6699521000000002,-0.90907998,1.5840902000000001,-1.4061207,-2.228832,-1.564307,-2.2190747,0.98246316,-1.2917428999999998,1.8790483,2.4613007999999996,0.29298614,0.82228402,-0.62560955,-0.06322151,-2.228832,-0.49723670000000003,2.4613007999999996,-0.47328483,-2.7480791,-2.2190747,1.1665584,-0.90907998,-0.70813296,1
808,1,2,3,1,4,2,2,3,6,0,5,2,4,2,1,0.15717648,-1.3112902,1.7749831000000003,0.23434667,2.5434821,-0.28012818,-1.7246703,-0.95287277,0.31273452,0.9322676,0.57623575,-1.0353514000000001,0.30895559999999994,0.76581462,0.57832001,-1.3058313,-1.4715443000000001,0.23434667,-1.1498135,-1.3455799,0.20830833,-1.3941181999999999,-0.95930818,0.049979325,-1.9691438,-1.3326919,-1.7246703,-1.5317556,1.3482232,0.76981364,0.32803019,-0.71442921,-0.69363307,0.23434667,0.059139477999999995,4,5,6,5,3,2,3,3,0,1,2,2,0,4,3,-1.5317556,0.14155714,0.89758062,0.14155714,1.8663212,0.76981364,-0.75457531,-0.28012818,-0.0066261777,0.91357074,1.2675308,-0.48118956,0.91357074,-0.95930818,0.76581462,1.8663212,0.52851322,1.7749831000000003,-0.32936797,1.1637155000000001,-1.5317556,-1.9691438,-0.22271659,-0.82147625,0.23434667,0.47472612,1.8663212,-0.35168931,-1.9691438,-0.18300054,0.54854995,1.7749831000000003,-1.3112902,0.91357074,-0.71603664,0
809,1,0,5,0,4,4,6,2,5,6,5,2,4,4,1,0.0041827008,-0.62068311,-0.86352265,-0.99947214,1.3537348,-1.3862549,2.1017832999999997,0.4375713,-0.78758405,-1.7213522,-1.1119807,-0.58863077,-0.96716039,-1.5670151,-0.33295301,-0.018017683,1.2575075,-0.99947214,1.3413972,0.097862592,-0.72293173,-0.23566418,1.4909536,0.26847461,0.95661678,0.3434388,2.1017832999999997,0.64950877,-0.09937245800000001,-0.14308174,0.22385591,-1.3665753,1.7102423999999998,-0.99947214,0.035629637,5,0,5,6,2,1,1,6,3,1,1,4,2,1,3,0.64950877,-1.071335,1.4506275,-1.071335,-0.62995713,-0.14308174,0.32245129,-1.3862549,-0.012788664,0.17596127,0.41253801,1.8317227999999999,0.17596127,1.4909536,-1.5670151,-0.62995713,0.035825771,-0.86352265,0.030451801,-0.13189568,0.64950877,0.95661678,0.34555151,-0.14532352,-0.99947214,-0.6827890999999999,-0.62995713,0.58864676,0.95661678,-0.33288844,-0.32366317,-0.86352265,-0.62068311,0.17596127,-0.040900171,1
