# id,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,y
95442,6,5,4,1,2,3,3,3,1,5,5,0
95443,4,2,4,4,6,6,6,3,4,1,5,0
95444,1,4,6,2,5,4,2,3,1,1,2,1
95445,1,0,4,4,5,4,2,1,2,2,1,0
95446,4,5,0,4,6,3,6,3,1,1,1,0
95447,6,6,3,6,6,6,3,0,2,5,5,0
95448,0,6,6,4,1,6,6,1,3,6,5,1
95449,6,2,2,1,6,3,1,0,1,5,2,0
95450,1,6,0,4,5,2,2,6,1,4,1,1
95451,1,2,3,5,5,2,2,0,1,2,4,0
95452,0,4,5,0,4,2,6,1,1,2,2,1
95453,6,6,4,6,4,3,3,5,1,5,2,0
95454,0,5,2,4,6,3,3,0,1,1,1,0
95455,0,0,5,4,1,6,6,3,5,4,0,1
95456,6,2,0,1,6,3,2,0,2,0,4,0
95457,3,1,5,2,4,5,3,6,5,4,1,1
95458,1,5,2,6,4,3,1,3,2,5,1,0
95459,1,2,0,4,4,4,3,5,4,5,2,0
95460,1,6,5,4,4,6,2,3,0,6,0,1
95461,1,0,5,3,6,5,3,2,3,4,0,1
95462,2,0,6,3,6,6,3,3,5,4,1,1
95463,2,0,2,2,5,2,4,3,0,2,1,1
95464,0,6,3,6,4,2,3,3,1,5,2,0
95465,1,2,3,4,5,4,1,0,4,1,2,0
95466,6,5,0,1,6,6,6,5,2,2,5,0
95467,1,2,2,5,4,4,3,3,6,2,4,0
95468,6,5,0,1,5,6,6,0,4,0,1,0
95469,1,6,6,2,4,2,2,3,5,6,0,1
95470,2,1,6,2,1,4,6,3,5,2,0,1
95471,0,6,6,2,5,5,6,6,5,2,2,1
95472,3,0,2,3,5,4,4,2,5,2,2,1
95473,1,0,6,0,1,2,6,1,3,6,5,1
95474,1,6,2,4,4,3,6,1,1,5,1,0
95475,3,1,2,0,5,4,3,1,5,6,1,1
95476,1,6,0,4,5,4,4,6,3,2,5,1
95477,0,5,2,5,4,4,2,5,1,5,2,0
95478,6,0,3,5,2,4,2,1,1,2,5,0
95479,1,5,3,5,6,3,2,1,1,1,1,0
95480,1,0,0,3,1,6,2,6,3,4,5,1
95481,4,6,3,6,5,3,6,3,2,1,5,0
95482,3,0,2,4,4,5,3,3,1,6,0,1
95483,1,2,4,6,4,2,3,1,6,5,1,0
95484,6,2,0,4,6,6,2,5,1,1,4,0
95485,0,6,6,4,6,6,2,2,5,4,5,1
95486,1,0,0,0,1,6,3,3,1,6,5,1
95487,1,6,2,1,2,3,2,1,4,5,2,0
95488,2,1,0,2,1,6,2,3,5,2,0,1
95489,2,4,0,3,6,5,3,6,3,1,0,1
95490,4,0,3,1,6,2,6,5,2,5,1,0
95491,1,0,3,1,4,3,2,3,1,2,2,0
95492,3,4,6,4,1,6,4,3,3,1,1,1
95493,0,4,6,4,6,4,3,6,5,1,5,1
95494,4,2,3,6,4,2,1,3,2,5,1,0
95495,4,6,3,6,2,2,6,1,4,5,5,0
95496,0,2,2,1,2,4,1,3,2,5,1,0
95497,3,1,6,3,6,2,4,2,3,4,5,1
95498,1,6,0,1,5,4,1,3,1,2,5,0
95499,3,4,5,3,4,5,2,1,3,1,1,1
95500,3,6,6,2,4,5,3,2,5,6,5,1
95501,0,1,5,2,1,4,6,3,0,6,1,1
95502,0,1,5,3,4,5,6,3,1,4,5,1
95503,2,6,0,2,5,5,3,1,3,2,2,1
95504,3,6,6,0,5,2,6,2,3,4,0,1
95505,0,6,3,4,4,4,3,5,4,0,5,0
95506,3,0,0,0,4,5,4,2,3,4,2,1
95507,1,5,4,6,4,4,6,0,6,1,2,0
95508,4,0,2,4,6,3,3,5,4,5,4,0
95509,0,0,0,4,5,5,6,1,5,4,1,1
95510,2,4,2,3,5,4,2,1,0,2,0,1
95511,0,0,0,1,2,2,1,0,4,1,4,0
95512,3,6,5,4,4,5,3,2,0,6,1,1
95513,6,6,2,4,2,3,1,1,1,0,5,0
95514,0,5,2,6,5,4,1,0,4,2,2,0
95515,6,5,3,4,2,3,2,1,2,0,2,0
95516,1,0,2,6,6,6,6,5,6,2,1,0
95517,2,4,0,4,4,4,4,6,5,6,2,1
95518,0,1,6,0,5,6,4,1,3,6,1,1
95519,1,4,0,3,5,5,2,3,3,4,1,1
95520,0,5,4,5,6,4,1,0,1,0,2,0
95521,0,4,5,4,5,5,3,1,0,6,5,1
95522,4,2,4,5,4,3,6,1,6,2,5,0
95523,2,6,6,3,5,2,4,6,3,2,2,1
95524,0,0,4,5,4,3,2,5,4,0,4,0
95525,1,1,6,2,4,5,6,2,0,6,2,1
95526,1,1,0,0,4,6,3,3,0,2,1,1
95527,2,4,0,3,6,6,2,3,0,4,5,1
95528,0,5,3,6,6,6,3,1,1,0,1,0
95529,3,0,2,3,5,2,6,3,3,4,0,1
95530,3,6,5,3,4,5,3,6,3,6,2,1
95531,2,4,6,3,4,6,4,2,0,1,0,1
95532,2,1,5,0,5,2,6,1,1,4,0,1
95533,0,2,2,6,2,2,6,1,4,5,4,0
95534,4,2,3,4,6,4,1,1,1,1,2,0
95535,1,6,2,0,6,4,2,3,5,1,1,1
95536,4,0,2,6,5,6,2,0,1,0,4,0
95537,0,4,5,4,6,5,4,2,3,1,1,1
95538,1,6,5,0,6,6,4,1,0,1,5,1
95539,3,4,5,4,1,6,2,2,0,4,0,1
95540,3,6,2,4,4,2,2,3,3,6,2,1
95541,4,5,0,1,4,4,6,1,2,5,5,0
95542,0,6,0,2,6,2,6,3,1,2,2,1
95543,1,6,2,4,6,5,3,3,1,2,5,1
95544,1,6,6,2,6,6,3,1,0,2,2,1
95545,2,4,5,2,5,5,2,6,5,2,0,1
95546,0,4,2,2,6,6,3,1,0,1,0,1
95547,2,1,2,4,6,2,2,2,0,1,0,1
95548,0,4,6,4,6,2,4,3,5,2,0,1
95549,2,1,6,0,1,2,2,3,1,2,0,1
95550,1,6,0,2,5,5,3,2,1,6,1,1
95551,2,4,2,2,5,4,3,3,1,4,0,1
95552,3,6,0,2,5,6,6,1,3,6,1,1
95553,4,0,2,5,2,3,2,3,1,1,5,0
95554,0,6,3,4,2,2,1,0,4,5,4,0
95555,1,4,6,4,5,5,3,3,1,6,2,1
95556,0,6,2,2,6,6,4,2,5,1,5,1
95557,0,0,5,2,1,6,6,1,1,4,0,1
95558,6,6,4,5,2,4,3,0,1,1,2,0
95559,4,5,3,6,4,6,6,3,4,5,1,0
95560,0,5,2,1,6,3,6,5,6,0,5,0
95561,6,6,4,4,6,6,2,3,1,5,2,0
95562,6,2,3,4,4,4,3,0,1,5,2,0
95563,4,6,3,4,2,3,3,3,1,0,2,0
95564,1,4,6,3,4,4,4,6,5,6,0,1
95565,4,6,0,6,4,3,3,1,1,5,1,0
95566,6,5,3,6,2,4,2,0,1,1,1,0
95567,1,4,2,4,5,6,4,1,3,1,5,1
95568,0,5,3,5,6,6,6,5,6,2,4,0
95569,1,1,5,0,6,5,2,3,3,6,0,1
95570,4,5,3,5,2,6,6,1,4,1,1,0
95571,3,4,6,3,5,6,2,6,5,4,1,1
95572,1,2,2,4,6,2,3,1,2,1,5,0
95573,4,0,4,5,4,3,3,0,2,2,4,0
95574,1,0,4,6,4,4,2,1,6,1,1,0
95575,0,6,0,4,6,3,1,1,2,1,5,0
95576,3,1,6,0,4,4,6,3,3,1,2,1
95577,3,0,6,0,6,4,2,6,5,4,2,1
95578,3,4,0,3,6,5,3,1,0,4,2,1
95579,1,0,5,2,1,4,4,2,1,6,2,1
95580,0,6,2,0,4,4,3,1,5,1,0,1
95581,6,0,4,6,6,6,2,3,6,2,4,0
95582,1,1,5,0,1,6,3,3,1,1,5,1
95583,3,1,5,4,1,4,6,2,1,1,0,1
95584,0,6,6,2,1,2,3,2,5,1,1,1
95585,4,5,2,5,6,4,6,5,6,1,2,0
95586,3,1,2,4,4,6,4,1,3,6,5,1
95587,1,0,0,5,6,4,3,5,1,2,2,0
95588,1,1,0,0,1,4,6,6,3,4,1,1
95589,1,6,2,0,5,2,2,1,5,1,1,1
95590,4,6,3,5,6,4,6,5,6,2,1,0
95591,0,6,2,5,2,4,1,1,4,0,2,0
95592,0,0,6,0,6,2,6,3,1,4,0,1
95593,3,6,0,2,5,4,2,2,1,2,1,1
95594,1,1,5,3,5,6,3,1,1,4,5,1
95595,2,6,0,3,1,6,4,1,3,2,2,1
95596,3,6,6,2,4,2,2,3,3,2,1,1
95597,3,1,0,0,4,5,4,6,3,1,1,1
95598,1,6,5,2,6,5,3,1,1,1,1,1
95599,0,6,5,4,4,6,2,2,1,2,5,1
95600,0,4,0,4,1,5,4,2,3,1,1,1
95601,0,0,3,4,5,4,2,5,2,0,2,0
95602,1,6,4,6,4,6,3,0,2,0,4,0
95603,4,2,3,1,5,4,1,1,6,2,4,0
95604,0,0,2,5,6,3,3,1,2,0,4,0
95605,4,6,2,1,4,6,6,5,4,2,4,0
95606,0,5,0,6,4,2,6,5,1,2,4,0
95607,0,2,2,4,5,2,6,0,2,5,2,0
95608,6,5,0,4,5,4,6,3,2,1,5,0
95609,0,5,4,5,4,4,3,5,4,2,4,0
95610,4,0,3,5,6,6,6,0,2,2,2,0
95611,1,6,0,0,5,4,2,6,5,4,2,1
95612,1,6,6,0,1,6,2,2,3,2,1,1
95613,1,2,0,4,5,3,2,0,4,1,4,0
95614,3,4,5,2,5,4,3,3,3,6,5,1
95615,1,2,3,4,4,2,1,1,2,2,2,0
95616,1,0,4,5,6,6,1,1,6,0,1,0
95617,1,6,0,6,5,3,2,0,6,1,4,0
95618,2,6,5,3,5,5,6,2,0,2,5,1
95619,3,1,2,2,5,5,6,3,5,2,1,1
95620,2,6,6,2,4,4,4,2,1,4,0,1
95621,3,4,2,3,5,2,4,6,3,4,2,1
95622,2,1,6,3,5,4,6,3,1,6,2,1
95623,1,6,4,1,2,3,2,1,4,2,4,0
95624,0,2,3,4,4,6,6,5,6,1,4,0
95625,0,6,5,3,5,6,3,1,5,6,0,1
95626,6,6,3,5,4,4,3,0,6,0,2,0
95627,4,2,3,1,6,2,2,3,4,0,2,0
95628,0,4,2,4,6,6,3,1,0,6,1,1
95629,1,6,2,5,5,6,2,3,2,0,1,0
95630,0,6,5,0,4,2,3,6,3,1,1,1
95631,3,4,0,4,1,2,4,1,5,2,0,1
95632,4,2,0,6,2,2,6,5,4,0,4,0
95633,1,0,5,3,4,4,6,1,0,2,5,1
95634,6,5,3,1,4,4,6,3,6,0,2,0
95635,2,1,6,4,5,5,3,2,3,2,2,1
95636,4,0,3,1,5,6,1,3,6,0,5,0
95637,0,6,5,2,1,6,3,1,3,6,2,1
95638,1,0,6,4,6,2,2,2,1,6,5,1
95639,2,6,0,2,1,2,3,2,0,4,5,1
95640,0,6,0,4,6,3,2,1,4,2,2,0
95641,2,6,0,0,6,5,2,6,3,6,2,1
95642,0,2,0,1,5,4,1,3,2,2,5,0
95643,0,6,5,4,4,2,6,3,3,4,1,1
95644,2,4,0,0,4,5,3,2,3,4,2,1
95645,2,4,6,3,6,2,4,2,0,6,5,1
95646,4,5,2,1,6,6,6,3,6,0,5,0
95647,1,6,2,0,5,5,4,2,3,1,5,1
95648,6,5,0,1,2,4,6,5,2,5,2,0
95649,4,6,0,6,2,4,2,5,6,0,1,0
95650,0,6,2,0,1,5,3,3,0,4,0,1
95651,3,4,2,2,4,5,6,2,5,1,2,1
95652,3,6,0,4,4,2,2,2,0,6,2,1
95653,3,1,0,2,4,5,2,3,5,1,1,1
95654,4,5,0,5,4,6,6,1,6,1,1,0
95655,0,4,0,2,1,2,6,2,5,1,5,1
95656,3,0,0,2,1,5,6,6,5,1,5,1
95657,1,1,2,3,1,4,6,6,0,2,0,1
95658,3,6,2,0,5,2,6,3,5,6,2,1
95659,3,4,6,2,6,4,6,1,3,4,2,1
95660,1,0,6,0,6,4,4,1,5,2,2,1
95661,6,2,3,5,4,2,1,0,6,1,5,0
95662,1,0,5,3,6,2,4,3,5,4,1,1
95663,4,6,2,1,6,2,1,0,6,2,4,0
95664,3,6,2,0,5,6,2,2,0,6,2,1
95665,0,0,2,6,4,6,1,3,1,5,2,0
95666,6,6,0,5,6,4,1,3,1,1,5,0
95667,3,4,0,4,1,6,4,2,5,1,2,1
95668,0,2,3,5,5,6,1,5,1,0,4,0
95669,6,0,3,1,2,6,2,5,1,5,2,0
95670,3,6,6,3,1,4,6,1,3,1,1,1
95671,4,0,4,4,4,4,2,0,2,0,1,0
95672,3,6,5,4,6,2,4,1,5,6,0,1
95673,1,6,4,4,5,3,6,3,2,1,2,0
95674,3,6,2,2,5,5,6,6,5,1,1,1
95675,3,4,6,3,6,2,4,6,1,1,5,1
95676,6,5,0,1,4,6,3,0,2,5,2,0
95677,0,1,0,0,5,5,6,3,0,2,0,1
95678,1,1,5,4,5,6,2,1,1,2,5,1
95679,0,1,5,3,4,5,2,1,1,2,2,1
95680,3,6,2,3,1,2,4,2,3,4,2,1
95681,3,0,0,2,1,5,4,6,5,6,1,1
95682,1,5,0,1,5,3,6,0,2,0,4,0
95683,2,1,0,3,4,6,4,2,1,4,5,1
95684,2,0,2,3,5,4,6,3,3,6,2,1
95685,2,0,2,0,6,2,3,3,0,4,0,1
95686,3,6,6,4,4,2,6,6,1,2,1,1
95687,4,5,0,5,6,4,1,1,6,1,1,0
95688,1,4,2,2,4,4,2,1,5,1,5,1
95689,6,0,4,4,5,6,1,0,1,5,1,0
95690,0,5,0,1,5,6,1,3,6,1,1,0
95691,0,5,3,4,4,3,2,5,2,1,4,0
95692,6,0,3,5,5,4,6,5,1,5,4,0
95693,1,2,3,4,4,6,1,1,1,0,5,0
95694,0,1,5,2,6,5,4,1,5,4,5,1
95695,0,6,2,3,1,4,6,3,5,4,2,1
95696,4,5,4,5,2,2,6,0,6,5,2,0
95697,2,0,6,2,1,6,6,1,1,4,1,1
95698,2,4,6,2,6,6,6,1,3,6,5,1
95699,0,1,2,0,5,2,6,3,0,2,1,1
95700,1,6,0,4,6,4,6,0,4,1,5,0
95701,1,6,2,6,2,4,2,3,1,5,4,0
95702,4,0,2,1,4,6,6,5,6,1,4,0
95703,0,2,2,6,2,3,6,5,1,2,4,0
95704,1,1,2,2,4,5,2,6,0,6,0,1
95705,1,1,5,3,6,2,3,2,3,4,0,1
95706,3,1,5,4,5,2,4,3,3,4,5,1
95707,0,6,0,6,5,3,3,5,6,2,5,0
95708,3,4,6,3,5,2,4,3,3,4,0,1
95709,0,4,0,2,5,4,4,1,5,6,0,1
95710,6,0,4,6,5,4,3,0,4,0,5,0
95711,2,0,6,3,5,2,6,1,1,1,1,1
95712,1,0,3,6,5,4,3,5,2,0,2,0
95713,0,6,6,4,4,2,2,2,1,1,5,1
95714,1,0,2,1,4,3,2,1,4,2,5,0
95715,2,1,6,2,5,2,3,3,3,1,0,1
95716,2,6,5,0,1,6,4,2,3,2,0,1
95717,2,1,0,3,1,5,6,6,0,6,5,1
95718,4,5,4,5,6,6,3,0,6,5,4,0
95719,4,6,0,5,6,6,3,0,6,2,1,0
95720,0,0,6,0,6,5,6,3,1,2,2,1
95721,1,4,6,0,4,4,2,6,0,2,5,1
95722,0,2,4,4,5,4,1,3,4,2,4,0
95723,0,6,3,5,5,3,3,0,4,2,2,0
95724,1,6,0,0,4,4,3,2,3,2,5,1
95725,6,0,4,6,6,4,2,3,1,0,2,0
95726,1,0,0,5,2,6,1,1,6,2,2,0
95727,1,2,0,1,2,3,1,3,2,0,4,0
95728,2,0,2,4,4,2,4,6,1,6,1,1
95729,1,2,4,6,2,6,1,1,4,5,5,0
95730,1,2,4,1,6,2,2,1,6,5,2,0
95731,4,0,3,5,5,6,6,3,2,5,4,0
95732,4,6,0,1,2,4,3,3,6,5,2,0
95733,0,6,2,4,5,2,2,2,3,6,0,1
95734,1,0,2,3,6,5,6,1,3,2,5,1
95735,3,6,5,3,1,6,3,1,3,4,2,1
95736,0,2,3,6,2,4,1,1,2,5,4,0
95737,0,1,6,4,6,5,4,2,5,4,0,1
95738,0,6,3,4,2,6,6,3,6,2,1,0
95739,4,2,2,4,2,6,1,3,6,1,4,0
95740,6,2,3,5,2,6,1,5,6,1,1,0
95741,2,6,2,3,6,6,6,1,1,1,1,1
95742,4,6,2,5,4,4,1,1,2,1,1,0
95743,6,2,4,4,5,2,3,1,2,1,4,0
95744,1,6,0,6,4,2,6,3,4,5,4,0
95745,3,1,5,3,4,5,4,2,0,1,2,1
95746,6,6,2,1,4,6,1,0,2,0,4,0
95747,6,0,0,6,2,3,6,0,1,1,4,0
95748,0,2,4,1,4,4,1,0,2,5,4,0
95749,4,5,2,5,6,6,3,5,1,0,2,0
95750,0,4,5,4,5,5,3,6,3,2,0,1
95751,1,4,6,0,1,5,4,2,3,1,5,1
95752,0,2,3,1,2,3,6,1,2,2,1,0
95753,3,6,2,4,4,5,2,6,0,6,0,1
95754,3,0,6,4,5,2,3,2,0,4,5,1
95755,1,2,2,1,5,6,1,3,2,2,2,0
95756,0,0,3,6,5,2,6,5,4,0,1,0
95757,0,6,5,2,1,5,4,1,1,4,2,1
95758,0,4,6,3,5,6,2,2,1,1,2,1
95759,4,5,3,5,5,6,6,0,1,5,1,0
95760,0,6,2,4,4,5,2,1,5,2,0,1
95761,1,0,0,4,6,3,6,0,4,0,2,0
95762,1,4,0,4,6,4,3,6,0,6,5,1
95763,4,5,0,5,2,4,3,1,6,1,2,0
95764,2,6,2,3,6,4,6,6,3,1,0,1
95765,6,2,2,1,5,2,1,0,2,0,2,0
95766,4,2,0,5,2,6,1,3,6,5,5,0
95767,0,0,6,0,4,6,2,1,1,4,1,1
95768,4,6,2,1,6,4,1,5,6,2,1,0
95769,0,4,5,3,1,6,3,1,0,1,1,1
95770,2,0,2,4,5,5,2,1,3,1,5,1
95771,3,0,5,4,1,6,4,6,3,6,0,1
95772,1,1,0,3,6,4,2,2,3,4,5,1
95773,6,5,4,5,6,3,2,5,6,2,5,0
95774,4,6,2,5,4,3,3,0,1,2,5,0
95775,3,4,6,2,5,2,6,3,3,6,2,1
95776,1,5,3,6,2,3,3,0,2,1,1,0
95777,3,1,2,0,1,4,2,3,0,4,1,1
95778,1,5,3,4,6,4,6,1,2,2,1,0
95779,3,6,5,4,6,2,2,6,3,2,0,1
95780,0,2,0,6,2,4,2,0,2,2,5,0
95781,2,4,2,3,1,4,4,2,5,1,5,1
95782,4,2,2,1,2,6,2,5,4,5,1,0
95783,0,1,0,3,1,5,4,6,3,4,0,1
95784,2,6,2,2,5,2,3,3,5,2,2,1
95785,3,6,0,2,4,6,3,2,1,2,0,1
95786,2,6,5,4,4,5,3,6,3,4,1,1
95787,0,1,0,4,4,6,4,6,3,2,5,1
95788,1,1,6,3,1,2,2,6,0,2,5,1
95789,2,0,0,0,4,5,2,6,5,6,2,1
95790,0,0,2,1,2,4,2,0,2,0,1,0
95791,0,0,3,4,2,6,2,3,2,0,2,0
95792,4,2,4,4,2,3,2,1,4,5,2,0
95793,6,5,0,5,5,6,2,5,1,5,1,0
95794,2,6,6,3,1,4,6,2,1,2,5,1
95795,3,6,5,2,4,2,4,6,0,6,5,1
95796,0,0,2,2,4,2,6,2,5,4,0,1
95797,2,4,6,3,4,2,6,1,1,6,1,1
95798,1,5,3,5,4,4,6,3,1,1,2,0
95799,0,4,2,3,5,6,6,6,5,6,5,1
95800,0,2,4,1,2,2,1,5,6,2,1,0
95801,0,6,2,4,4,2,2,0,6,1,1,0
95802,4,2,3,5,6,4,3,5,4,1,5,0
95803,3,4,0,0,6,6,3,3,5,6,0,1
95804,0,5,2,5,6,4,3,1,6,0,1,0
95805,1,4,0,3,1,2,4,3,1,6,0,1
95806,6,2,3,1,4,2,3,3,4,1,2,0
95807,0,4,0,2,6,5,6,2,3,6,1,1
95808,6,2,3,1,6,3,2,5,2,5,5,0
95809,0,0,0,2,1,2,4,3,0,6,1,1
95810,1,0,5,0,6,4,3,1,1,6,2,1
95811,4,5,4,1,5,2,6,0,1,1,5,0
95812,6,2,0,4,5,3,2,0,1,5,5,0
95813,3,6,0,2,6,2,2,1,0,6,5,1
95814,1,2,0,6,2,2,2,3,6,5,4,0
95815,0,6,3,4,2,2,2,1,2,5,2,0
95816,0,0,0,5,5,3,6,5,4,1,5,0
95817,3,4,2,3,4,4,2,2,1,6,5,1
95818,4,0,3,6,4,2,2,1,6,5,1,0
95819,4,2,3,4,2,4,2,1,6,1,1,0
95820,1,5,0,5,2,4,2,0,6,2,4,0
95821,4,2,4,4,5,2,2,3,6,1,5,0
95822,0,6,2,1,2,2,2,0,4,5,5,0
95823,6,6,3,1,6,4,1,5,1,1,1,0
95824,1,6,3,1,4,6,2,3,4,0,2,0
95825,3,6,0,3,6,6,2,6,0,4,5,1
95826,0,0,4,5,2,3,6,5,1,5,1,0
95827,2,6,0,2,1,2,6,3,1,6,2,1
95828,1,0,0,4,6,4,6,1,1,0,2,0
95829,1,0,3,6,2,6,6,0,2,0,2,0
95830,2,6,6,3,5,6,4,3,5,2,5,1
95831,6,5,3,5,4,4,1,3,6,5,5,0
95832,0,1,6,0,4,5,3,2,5,4,0,1
95833,2,0,5,2,6,2,3,1,5,1,0,1
95834,2,4,0,2,4,2,4,3,3,4,0,1
95835,1,6,4,5,2,2,3,1,1,5,2,0
95836,6,6,2,4,2,6,3,0,4,0,4,0
95837,0,0,0,5,5,2,6,5,1,5,2,0
95838,0,1,5,4,4,6,4,2,5,6,1,1
95839,1,0,0,3,6,2,2,6,0,6,0,1
95840,0,5,3,1,6,6,1,0,6,5,5,0
95841,0,6,5,3,5,2,2,6,5,1,0,1
95842,4,5,4,6,6,6,1,0,4,0,5,0
95843,3,0,2,2,4,5,6,1,1,1,1,1
95844,4,0,0,4,6,6,3,0,2,5,4,0
95845,1,0,0,0,1,6,4,1,5,2,5,1
95846,4,2,0,1,5,3,1,1,2,1,2,0
95847,6,0,3,1,5,6,1,3,1,1,5,0
95848,1,2,4,5,4,6,3,3,6,0,4,0
95849,0,6,5,0,4,5,3,1,1,6,1,1
95850,3,4,5,2,6,2,2,2,1,4,5,1
95851,2,4,2,0,5,5,3,1,0,2,1,1
95852,1,5,2,1,4,3,6,1,4,1,2,0
95853,4,5,2,4,5,2,1,1,6,2,1,0
95854,6,5,4,1,2,4,1,3,1,0,4,0
95855,1,0,0,5,5,2,3,0,2,2,5,0
95856,4,5,2,4,5,2,1,0,6,1,5,0
95857,2,6,2,4,4,4,3,3,5,4,0,1
95858,3,6,0,3,5,4,3,2,0,1,0,1
95859,6,5,3,6,6,4,1,5,4,5,5,0
95860,3,4,2,0,5,6,6,2,5,2,1,1
95861,1,0,5,3,5,2,6,6,1,2,1,1
95862,6,5,2,4,4,3,1,5,6,2,4,0
95863,1,4,5,2,6,5,4,6,5,2,1,1
95864,2,6,2,2,1,4,3,3,0,4,2,1
95865,6,2,0,6,5,2,3,1,1,5,4,0
95866,6,2,0,5,5,2,6,5,2,1,4,0
95867,0,1,6,2,4,4,6,1,1,4,5,1
95868,2,6,0,0,6,5,6,6,3,2,5,1
95869,0,0,2,4,2,3,1,3,4,2,4,0
95870,2,0,6,3,4,4,4,1,1,6,0,1
95871,0,4,5,0,5,4,4,6,3,6,2,1
95872,6,2,2,5,6,6,3,3,1,2,2,0
95873,1,5,4,4,5,6,3,5,4,2,1,0
95874,4,2,2,1,5,4,3,1,6,2,2,0
95875,0,2,2,4,2,2,1,1,6,5,4,0
95876,2,0,5,4,1,6,3,3,3,6,2,1
95877,3,0,6,2,5,5,6,1,3,2,0,1
95878,3,0,0,0,4,5,4,6,1,1,1,1
95879,1,0,0,5,5,6,1,0,1,1,1,0
95880,0,4,5,3,5,4,4,3,3,4,2,1
95881,6,5,0,4,4,2,1,0,1,5,4,0
95882,4,2,4,5,6,6,2,3,1,2,2,0
95883,0,6,4,6,6,2,1,1,6,0,1,0
95884,0,6,0,1,5,2,6,5,6,0,2,0
95885,2,6,2,0,1,2,4,2,0,6,0,1
95886,1,0,6,3,6,5,3,1,3,2,5,1
95887,2,0,0,0,1,6,2,2,5,2,2,1
95888,0,6,3,5,4,4,6,3,6,1,1,0
95889,6,2,0,4,5,3,1,5,2,2,4,0
95890,6,6,4,1,2,2,6,1,4,0,2,0
95891,3,1,5,3,4,5,4,6,0,6,1,1
95892,3,1,2,3,6,6,3,1,5,1,5,1
95893,4,2,4,4,2,4,3,0,6,2,4,0
95894,0,6,2,3,4,4,4,2,1,4,0,1
95895,6,2,4,1,6,6,3,3,4,5,4,0
95896,0,5,0,6,2,6,3,1,2,5,2,0
95897,0,4,2,0,4,6,6,2,1,6,5,1
95898,1,6,5,2,1,5,6,3,1,1,0,1
95899,3,1,5,0,6,2,2,3,0,4,2,1
95900,2,4,6,0,6,4,2,3,1,1,0,1
95901,1,6,3,4,2,4,1,1,6,0,5,0
95902,0,0,0,6,6,3,1,0,1,0,5,0
95903,3,1,2,3,5,5,4,1,3,2,1,1
95904,6,2,4,6,2,4,6,3,6,5,1,0
95905,1,0,0,5,4,2,3,5,1,5,1,0
95906,4,5,3,4,4,2,2,1,6,0,1,0
95907,4,0,3,6,5,4,2,3,4,2,2,0
95908,1,0,3,5,4,4,1,1,4,2,5,0
95909,1,5,0,6,2,2,1,0,2,0,5,0
95910,6,0,0,4,5,2,3,1,1,5,2,0
95911,1,2,4,4,5,3,1,1,4,5,1,0
95912,3,1,5,0,5,2,4,2,1,1,5,1
95913,0,6,0,1,6,3,1,1,2,2,2,0
95914,4,5,4,4,6,4,3,3,4,5,2,0
95915,0,0,2,1,2,4,6,5,1,5,5,0
95916,0,0,4,5,5,3,3,0,4,0,5,0
95917,0,5,3,4,4,2,3,1,1,2,1,0
95918,3,6,5,0,4,6,4,6,1,2,1,1
95919,3,1,5,0,6,6,6,6,5,1,2,1
95920,1,4,5,4,4,6,6,6,3,6,2,1
95921,0,6,4,1,4,4,1,3,1,5,1,0
95922,2,1,6,2,1,2,6,1,1,1,1,1
95923,6,0,3,5,6,6,2,3,6,2,4,0
95924,6,6,0,4,2,4,3,1,1,0,5,0
95925,1,2,4,5,6,3,3,0,6,2,4,0
95926,2,0,0,0,6,4,2,1,1,6,1,1
95927,1,0,2,0,4,2,6,2,3,1,2,1
95928,6,5,4,4,6,4,1,0,4,1,4,0
95929,1,4,0,3,6,4,4,3,5,6,2,1
95930,1,1,0,4,6,6,3,2,0,6,1,1
95931,1,4,6,4,5,6,3,6,3,4,1,1
95932,0,0,3,5,5,4,1,0,4,1,1,0
95933,1,6,3,1,6,4,3,1,1,2,2,0
95934,2,4,0,3,1,4,2,3,0,4,2,1
95935,0,0,5,2,1,2,3,2,5,1,2,1
95936,6,0,0,1,5,3,6,1,2,5,4,0
95937,1,5,2,4,5,2,6,1,4,5,5,0
95938,2,0,2,0,1,4,4,3,3,1,2,1
95939,4,5,2,5,2,6,2,0,1,0,5,0
95940,4,0,2,6,6,3,6,0,2,1,4,0
95941,0,2,3,5,5,2,6,0,2,0,4,0
95942,6,0,3,6,2,2,3,3,2,0,2,0
95943,4,0,4,1,6,3,2,0,2,1,1,0
95944,1,0,2,6,2,2,6,0,6,0,2,0
95945,1,0,5,2,5,5,2,1,3,2,5,1
95946,1,6,3,4,2,3,6,5,2,0,4,0
95947,1,0,5,4,4,2,4,6,5,1,2,1
95948,4,0,4,4,6,4,3,0,2,5,2,0
95949,1,4,5,4,4,5,2,1,0,2,5,1
95950,4,6,4,1,4,4,1,5,1,5,4,0
95951,6,5,4,4,6,6,1,5,1,0,5,0
95952,0,2,2,5,4,2,3,1,6,1,4,0
95953,6,5,4,5,4,2,1,5,6,5,1,0
95954,1,6,3,1,6,6,6,3,2,1,5,0
95955,1,6,2,3,5,4,4,2,3,4,5,1
95956,0,2,2,5,6,2,3,3,1,0,5,0
95957,0,5,2,6,6,4,3,3,6,1,5,0
